buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,buyer_area_code,buyer_phone_number
58483,Terry,Johnston,57,35,4,270,639,722-2154
58484,Samantha,Travis,69,149,5,382,289,659-6636
58485,Hannah,Reeves,72,193,4,40,780,833-3034
58486,Philip,Rhodes,37,348,2,10,418,500-7238
58487,Douglas,Haynes,36,166,2,222,204,431-1964
58488,Brett,Harper,56,160,3,311,450,333-4667
58489,Paul,Dunlap,63,286,3,116,250,133-1407
58490,Marcus,Patel,27,134,4,369,367,955-2928
58491,Jose,Bates,68,369,4,51,514,274-5948
58492,Jeremy,Miller,59,117,5,173,613,248-5535
58493,Dylan,Cruz,65,282,2,335,778,471-2943
58494,Kelly,Ortiz,24,101,1,105,639,857-4130
58495,Kathy,Cline,43,349,3,35,613,205-2889
58496,Derek,Alexander,65,279,2,65,807,875-8449
58497,Michael,King,70,45,3,21,709,603-9724
58498,Matthew,Dean,22,182,4,355,548,419-1472
58499,Christopher,Reid,73,201,5,297,780,933-7608
58500,Ryan,Wilson,53,272,1,255,782,464-2008
58501,Sydney,Garcia,39,289,5,304,289,568-9931
58502,Joseph,Thompson,49,226,5,105,782,212-2334
58503,Rebecca,Simmons,49,293,4,302,782,952-2483
58504,Michele,Wagner,79,277,3,360,519,555-5680
58505,Rebecca,Garcia,52,125,1,322,519,878-4545
58506,Sharon,Huang,80,365,2,373,403,381-4909
58507,Michele,Brooks,23,156,3,382,343,749-4861
58508,Amanda,Oliver,44,159,1,142,819,965-2735
58509,Jonathan,Martinez,47,315,5,129,778,433-9094
58510,Kyle,Mcgee,71,221,1,237,639,878-4490
58511,Robin,Thompson,77,256,1,219,867,266-4130
58512,Stacy,Cole,24,205,5,78,807,499-5299
58513,Kelsey,Smith,53,170,3,322,418,857-1136
58514,Thomas,Wilkinson,46,138,4,393,249,906-3771
58515,Kayla,Garza,27,154,5,312,604,463-5779
58516,Karen,Robinson,71,137,1,15,306,870-7218
58517,David,Bates,31,108,4,354,289,777-3956
58518,Andrea,Salinas,36,183,5,6,289,806-6070
58519,James,White,64,324,3,407,437,968-2461
58520,Jason,Porter,43,335,4,398,902,573-6547
58521,Christian,Elliott,68,110,3,61,204,791-4171
58522,Sue,Beltran,18,351,3,62,819,847-3412
58523,Jasmine,Bennett,55,69,4,95,204,272-3172
58524,Rebecca,Hoffman,77,267,1,420,418,203-8418
58525,Gail,Santana,43,368,3,103,639,983-2119
58526,Jim,Coleman,49,143,2,127,514,526-3103
58527,Daniel,Gross,29,142,4,423,905,294-6698
58528,Olivia,Martin,40,64,2,389,437,973-1734
58529,Beth,Ball,68,209,1,417,418,921-3880
58530,Melissa,Diaz,18,346,2,113,902,364-6846
58531,Amy,Lee,21,173,4,33,709,660-1558
58532,Robert,Horn,26,131,2,16,437,177-2424
58533,Penny,Griffin,51,301,5,330,905,162-3883
58534,Miranda,Carrillo,42,244,2,294,902,965-6805
58535,Jocelyn,Shaw,36,256,1,236,416,176-3308
58536,Megan,Sanders,39,10,1,428,289,642-6877
58537,Melissa,Davidson,59,258,3,67,289,129-2820
58538,Katrina,Jackson,24,207,1,266,306,256-8245
58539,Brian,Chavez,37,335,3,89,450,349-3316
58540,Jennifer,Edwards,18,113,5,343,450,793-2344
58541,Priscilla,Taylor,71,291,3,108,581,923-6804
58542,Pamela,Cook,35,280,5,173,306,424-6748
58543,Belinda,Salinas,22,114,5,53,431,779-7964
58544,Linda,Chambers,74,295,5,277,579,218-4554
58545,James,Buckley,53,273,2,235,236,486-7593
58546,Andrew,Maxwell,32,125,2,385,819,549-7142
58547,Samantha,Farrell,52,355,3,247,902,261-3982
58548,Jose,Wallace,71,132,5,367,778,164-9816
58549,Patrick,Bennett,44,307,4,343,343,494-9384
58550,Amanda,Kennedy,66,374,2,138,780,224-8159
58551,Erin,Giles,32,129,2,172,437,734-5903
58552,Angela,Rodriguez,51,339,5,377,506,931-2866
58553,Emily,Hester,80,100,5,135,587,528-7901
58554,Alan,Page,68,247,4,63,639,447-3871
58555,James,Scott,53,246,4,79,416,441-8371
58556,Vanessa,Grant,80,123,2,140,438,348-6800
58557,Cynthia,Anthony,65,178,5,272,506,540-2250
58558,Samantha,Reynolds,80,282,1,38,438,811-7928
58559,Ronnie,Flores,25,28,5,245,514,495-5153
58560,Jamie,Miller,57,67,4,154,647,498-9909
58561,Stephanie,Lopez,54,30,2,425,249,694-7406
58562,Elizabeth,Gallegos,35,113,2,240,226,494-7880
58563,Natalie,Hall,78,143,4,289,249,846-8311
58564,Deborah,Robinson,57,144,5,240,873,683-4472
58565,Phyllis,Nelson,57,256,1,206,437,815-2206
58566,Barbara,Mckinney,65,234,5,299,778,462-2315
58567,Nicole,Swanson,56,274,5,43,905,330-7593
58568,Kimberly,Adams,44,142,4,185,780,342-8991
58569,Jesse,Jones,28,138,4,408,639,895-3515
58570,Allison,Giles,42,38,3,421,450,589-2515
58571,Omar,Castro,68,117,3,318,403,266-2425
58572,Jamie,Ellison,57,146,1,243,581,309-3035
58573,Aimee,Carroll,26,221,2,380,579,670-2080
58574,Brian,Huffman,27,311,5,9,249,967-3413
58575,Daniel,Lewis,44,76,3,174,367,402-1768
58576,Sharon,Anderson,64,261,4,215,905,953-1798
58577,Claudia,Campbell,76,247,1,182,416,259-8406
58578,Diane,Williams,53,223,1,374,236,278-5767
58579,Ryan,Fisher,39,113,3,154,647,282-5884
58580,Darren,Armstrong,26,235,3,159,438,246-1982
58581,Lori,Knight,81,358,3,336,587,993-2051
58582,Linda,Henry,18,120,2,362,647,249-5069
58583,Erin,Vazquez,53,369,2,405,709,804-4337
58584,Kelsey,Montoya,66,299,1,213,581,420-9066
58585,Katherine,Wilson,33,116,5,360,778,145-3151
58586,Robert,Walker,60,241,4,97,514,885-9391
58587,Blake,White,27,324,3,358,514,948-6191
58588,Michael,Nielsen,34,262,3,248,289,142-9515
58589,Sarah,Lyons,42,338,3,42,431,325-6092
58590,Margaret,Sanchez,63,158,4,152,204,176-8683
58591,Donna,Webb,19,249,2,194,647,874-4015
58592,Charles,Johnson,69,156,3,341,250,574-6019
58593,Rebecca,Owens,66,255,1,159,289,281-7113
58594,Nicholas,Berry,31,250,4,302,519,585-5033
58595,Elizabeth,Young,33,358,5,52,905,134-3099
58596,Jessica,Crane,51,55,3,392,604,262-1518
58597,Kayla,Willis,38,81,5,53,613,196-2334
58598,Katherine,Thompson,52,338,1,115,819,490-9508
58599,Erica,Mason,46,208,1,412,514,798-9955
58600,Jennifer,Pena,71,313,5,275,403,811-3662
58601,Michael,Herring,74,130,2,259,782,802-9339
58602,Whitney,Munoz,38,150,2,415,403,300-3623
58603,Kristy,Yoder,43,296,1,133,604,252-5904
58604,Patricia,Brennan,63,326,5,31,902,812-7309
58605,Kimberly,Gonzales,61,190,3,170,438,321-1682
58606,David,Peterson,20,257,5,384,902,819-3567
58607,Cathy,West,46,317,3,271,705,306-9800
58608,Shawn,Farmer,27,217,1,416,204,917-6822
58609,Melissa,Smith,70,160,2,2,365,192-9779
58610,Timothy,Anderson,64,204,2,261,613,458-2552
58611,Michael,Buchanan,44,355,2,34,289,419-4592
58612,Lisa,Sharp,74,282,3,198,365,413-1044
58613,Leah,Pruitt,51,107,1,77,367,777-6870
58614,Aaron,Berry,33,140,4,244,709,168-4129
58615,Brandon,Collins,69,158,4,158,437,126-5824
58616,Katie,Jones,59,271,4,167,418,890-9042
58617,William,Barker,24,271,1,55,639,562-8965
58618,Hannah,Torres,35,147,3,172,587,320-2595
58619,Jean,Stewart,28,214,3,267,825,903-2286
58620,Danny,Nguyen,40,148,3,345,548,890-1296
58621,Adam,Sanders,54,146,4,394,416,126-8131
58622,David,Floyd,71,359,4,317,867,107-1059
58623,Suzanne,Martinez,37,254,3,89,431,496-2514
58624,Anna,Bennett,22,369,3,109,506,584-9383
58625,Seth,Wallace,30,199,5,193,438,681-6717
58626,Jason,Morris,22,99,4,378,519,900-7146
58627,Jessica,Miller,32,371,4,304,581,826-5512
58628,Dylan,Mccann,37,249,4,248,647,806-9254
58629,Sarah,Ferguson,54,275,4,68,902,370-6681
58630,Julie,Todd,76,14,4,75,905,147-5132
58631,Francis,Mora,39,203,1,361,367,562-1607
58632,Jerry,Gibson,78,293,1,3,519,813-8868
58633,Anthony,Meyer,66,126,3,318,367,184-6516
58634,Gregory,Fox,75,286,3,176,418,126-7395
58635,Bryan,Reed,81,250,5,165,416,279-1158
58636,Kevin,Jennings,68,335,1,396,416,950-4687
58637,James,Wilkerson,62,349,5,178,705,712-2206
58638,Robert,Christensen,42,237,4,213,450,213-4227
58639,Brian,Gonzalez,55,2,4,233,416,538-6757
58640,Carol,Smith,73,393,2,294,579,464-5922
58641,Robert,Ramos,54,318,2,291,867,807-3915
58642,Denise,Hester,60,253,5,73,431,894-2489
58643,Carla,Moss,33,131,2,21,819,921-1729
58644,Jonathon,Chavez,23,239,5,199,548,252-2297
58645,Mark,Ward,45,246,1,323,647,575-2551
58646,Zachary,Baker,81,339,1,221,514,926-7727
58647,Daniel,Allen,25,320,4,24,289,456-8049
58648,William,Bell,58,251,2,360,782,918-5220
58649,Nicole,Sanchez,69,119,2,379,416,437-6166
58650,Alexander,Bowman,45,311,5,22,204,864-5514
58651,Ann,Terry,43,278,1,336,587,808-4809
58652,Rhonda,Bradley,34,207,3,355,867,655-7057
58653,Michael,Moreno,58,191,5,201,249,856-5625
58654,Kevin,Hogan,56,327,1,79,514,857-9871
58655,Gabriela,Wright,46,89,1,324,709,354-4792
58656,Robert,Cooper,29,185,5,375,604,404-2014
58657,Terri,Weiss,68,261,5,142,403,727-7331
58658,Jacob,Mccoy,65,137,3,322,604,390-2300
58659,Robert,Vega,44,370,3,95,437,349-2143
58660,Jacqueline,Roman,71,152,1,108,639,421-5842
58661,Mary,Wilson,56,356,2,309,306,625-7886
58662,Lisa,Young,59,49,5,75,581,591-7474
58663,Drew,Warren,71,145,2,297,250,248-9572
58664,Miguel,Henderson,27,102,1,326,902,338-2757
58665,John,Duran,26,345,4,95,236,888-9775
58666,Stephanie,Roberts,45,336,2,191,778,459-3107
58667,John,Martinez,45,239,5,267,867,131-3756
58668,Walter,Mathis,81,114,2,56,450,803-8930
58669,Julie,Lewis,45,133,1,60,403,516-8889
58670,Andrew,Rodriguez,28,212,1,4,416,378-5053
58671,Michael,Ortiz,35,118,2,126,226,930-6546
58672,Antonio,Maxwell,30,226,2,24,365,682-1793
58673,Stacey,Rivera,68,44,4,93,819,307-5345
58674,Sierra,Carter,75,349,4,149,450,298-1719
58675,Stacy,Miller,81,238,4,172,226,777-2523
58676,Rebecca,Villanueva,74,279,4,431,587,317-7345
58677,Robert,Cook,70,109,2,14,506,618-1809
58678,Jeremiah,Kirk,42,130,2,314,705,207-4731
58679,Heather,Glass,77,177,4,142,613,275-7364
58680,Christopher,Smith,23,160,5,205,579,872-2090
58681,Joseph,Rhodes,33,87,4,169,226,816-6527
58682,Ryan,Johnson,59,154,2,222,367,280-4997
58683,Tina,Hood,56,361,1,333,709,767-7985
58684,Colin,Snyder,60,342,3,88,431,408-1343
58685,Bethany,Murray,71,148,1,4,807,785-8560
58686,Sarah,Smith,20,147,3,373,579,708-5733
58687,Jessica,Wagner,46,46,5,368,514,913-6858
58688,Gregory,Sims,23,58,1,375,403,675-9595
58689,Sharon,Fry,76,26,3,226,437,281-5429
58690,Brian,Edwards,67,285,5,72,548,948-5407
58691,Amber,Hudson,66,278,2,134,236,867-5860
58692,Patrick,Dodson,48,114,3,50,780,225-8171
58693,Juan,Lopez,80,185,4,18,514,965-5780
58694,Alexis,Wilson,44,286,3,343,807,886-7018
58695,Christine,Andrews,19,213,4,248,579,941-3758
58696,James,Robinson,78,359,1,83,705,183-6373
58697,Michele,Gordon,35,273,2,80,204,855-5123
58698,Melinda,Adams,33,367,5,414,548,115-1985
58699,Michael,Mendez,78,108,4,216,709,903-5514
58700,Holly,Glass,21,73,1,153,438,277-6010
58701,Henry,Park,41,172,4,344,819,224-2582
58702,David,Landry,49,68,2,305,782,349-7211
58703,Joshua,Cruz,69,303,4,165,403,517-6103
58704,Chelsea,Brooks,60,95,5,3,709,891-5711
58705,Alexis,Nguyen,59,141,2,114,867,551-3519
58706,Melissa,Mcdaniel,44,249,3,102,289,296-4611
58707,Brett,Mason,64,116,5,129,403,593-8637
58708,Christopher,Moore,76,306,5,69,825,838-9619
58709,Sarah,Russo,33,277,4,137,587,741-7637
58710,Tammy,Miller,23,184,4,85,548,984-9933
58711,Gary,Scott,79,226,3,12,581,165-5519
58712,Alexander,Morris,81,260,1,424,548,206-2043
58713,Alan,Jones,79,322,2,217,873,386-2420
58714,Taylor,Garrett,56,256,3,70,905,108-4911
58715,Laura,White,67,307,5,1,249,636-2981
58716,Ryan,Frederick,79,370,1,174,226,375-6885
58717,Lawrence,Curry,38,40,3,343,873,136-5152
58718,Nicholas,Lewis,66,314,5,93,782,161-6150
58719,Keith,Lang,71,285,1,76,289,770-5754
58720,Charles,Michael,72,316,1,79,825,541-9188
58721,Juan,Miller,73,171,2,421,249,530-5348
58722,Kevin,Owens,38,122,1,398,647,415-7013
58723,Roy,Brown,40,259,4,399,709,776-5914
58724,Emily,Benton,63,234,2,1,902,251-1115
58725,Randy,Brooks,39,242,5,276,343,646-2821
58726,Emily,Simon,78,16,1,370,709,658-9068
58727,Barbara,Pena,40,111,5,200,506,850-2164
58728,Mark,Berry,67,286,2,381,437,608-9608
58729,Briana,Walker,79,214,2,180,438,159-1240
58730,Veronica,Lewis,67,370,5,71,438,881-6871
58731,Nicole,Brooks,31,110,2,399,579,227-9541
58732,Lisa,Moreno,59,108,2,140,418,126-7941
58733,Sean,Stanley,48,102,5,361,873,897-1620
58734,Christopher,Leonard,69,155,1,228,289,387-2519
58735,Lisa,Hanson,52,138,4,62,226,782-9043
58736,Steven,Rios,40,2,2,7,403,507-8534
58737,Tara,Proctor,71,121,2,116,548,957-6987
58738,Roger,Reed,76,285,1,282,825,292-8476
58739,Michelle,Sanders,79,360,3,68,613,799-4595
58740,Erin,Fernandez,37,128,3,85,514,666-4284
58741,Gregory,Smith,25,317,3,153,778,749-5822
58742,Andrea,Walker,68,147,5,37,506,462-9510
58743,Angela,Harris,33,181,1,89,506,837-5255
58744,Roger,Matthews,35,33,2,430,579,718-8853
58745,Ricardo,Soto,52,385,2,142,873,765-9416
58746,Diane,Floyd,36,248,3,27,418,950-9955
58747,Patricia,Huerta,78,258,5,176,782,308-2485
58748,Joshua,Sullivan,64,105,4,250,613,798-2374
58749,Jerry,White,23,272,3,331,514,790-1315
58750,Jacob,Parks,76,172,2,235,819,939-4798
58751,Kimberly,Mitchell,79,126,3,403,613,909-4735
58752,Matthew,Nash,30,167,4,179,782,771-3741
58753,Diana,Carpenter,20,136,4,26,780,758-7361
58754,Crystal,Sampson,32,124,3,255,416,686-4094
58755,Kathleen,Thomas,35,229,3,221,249,620-9180
58756,Candace,Roy,77,168,1,391,416,625-4095
58757,Amanda,Garza,62,157,5,32,367,756-2976
58758,Melissa,Silva,68,128,3,428,438,293-3926
58759,Michelle,Freeman,50,313,4,265,825,151-5560
58760,Wyatt,Baker,32,231,4,306,867,492-1665
58761,Michael,Jensen,81,30,2,3,778,257-6197
58762,Nathan,Herring,69,262,3,128,450,203-6873
58763,Joseph,Klein,21,168,4,235,807,201-7433
58764,Thomas,Velez,21,25,1,267,289,294-2494
58765,Ruth,Jones,67,100,4,327,867,991-6005
58766,Ana,Perez,63,353,5,181,807,412-7019
58767,Sara,Perry,70,132,5,99,613,896-8689
58768,Philip,Wallace,31,352,3,53,306,371-6700
58769,April,Ruiz,28,260,1,269,705,772-2989
58770,Howard,Wright,62,145,1,369,587,955-3984
58771,Garrett,Hernandez,65,310,1,158,418,383-1188
58772,Ryan,Yoder,43,142,1,193,782,250-6618
58773,Lisa,Valdez,57,182,5,18,782,332-4481
58774,Ricardo,Adams,32,82,1,151,367,472-7149
58775,Evan,Baker,49,362,2,36,873,702-4341
58776,Amanda,Bowen,69,351,3,328,647,125-8416
58777,David,Allen,23,332,5,377,226,915-6594
58778,Lauren,Hernandez,49,193,1,220,647,880-8977
58779,Kelli,Gordon,41,190,4,326,416,929-3042
58780,Joshua,Jones,75,10,4,168,289,749-2899
58781,Dana,Vargas,75,142,2,373,249,253-3847
58782,Emily,Andrade,81,220,3,104,343,652-9919
58783,Brittany,Rush,56,196,3,364,289,635-4286
58784,Elizabeth,Taylor,68,180,2,313,437,349-5581
58785,Elizabeth,Winters,81,375,4,145,437,314-8468
58786,Brandon,Ward,45,364,3,334,604,271-4988
58787,Justin,Villarreal,67,348,1,75,825,638-9950
58788,Alicia,Morales,65,308,2,336,867,553-2573
58789,Erik,Horton,47,291,3,281,438,385-2382
58790,Melissa,Smith,45,372,2,28,250,325-7084
58791,Jeffrey,Soto,37,61,4,267,367,747-4270
58792,James,Hill,25,318,1,236,807,488-5478
58793,Samantha,Cook,25,319,3,422,403,626-1449
58794,Jessica,Spears,28,119,2,96,418,478-9095
58795,Carmen,Webb,64,341,1,261,249,450-5947
58796,Cole,Rodriguez,59,308,5,255,289,912-5286
58797,Desiree,Rhodes,68,195,3,361,613,792-6133
58798,Veronica,Smith,23,136,3,102,438,657-2645
58799,Catherine,Dixon,26,164,1,170,819,867-4521
58800,Bob,Smith,54,107,3,26,782,966-4743
58801,Susan,Anderson,63,144,1,218,418,470-4143
58802,James,Bennett,48,208,4,409,604,841-7499
58803,Patrick,Russo,80,274,5,119,709,115-7944
58804,Michael,Farrell,34,327,3,104,709,449-4266
58805,Krista,Richards,53,15,2,416,416,1000-4771
58806,Mathew,Mclaughlin,66,124,2,255,613,642-2897
58807,Christine,Macias,77,187,2,123,902,916-2181
58808,Julia,Hughes,44,122,5,134,306,968-2574
58809,Elizabeth,Silva,67,216,3,157,867,751-2287
58810,Diane,Randolph,61,324,3,199,514,581-3881
58811,Tammy,Mitchell,72,231,1,116,587,463-4831
58812,Julia,Schultz,26,129,3,392,250,742-5667
58813,Tammy,Williams,28,200,3,143,639,988-4695
58814,Jose,Valdez,24,124,5,406,579,240-8366
58815,Mark,Taylor,52,154,4,102,825,552-4643
58816,Walter,English,45,333,4,214,639,147-9245
58817,Yvonne,Brown,68,139,1,272,807,826-1283
58818,Jeffrey,Smith,71,124,3,113,204,187-7820
58819,Bobby,Taylor,19,364,4,354,431,903-5855
58820,Joshua,Sweeney,43,279,4,395,778,458-4141
58821,Jessica,Jones,44,129,3,114,249,172-8757
58822,Carlos,Murray,68,37,1,431,306,256-9430
58823,Wendy,Gaines,20,271,3,126,905,175-7772
58824,Anthony,Jimenez,50,258,1,112,819,726-9409
58825,Laura,Dennis,34,111,3,3,236,616-2968
58826,Aaron,Martinez,76,331,5,348,519,243-5595
58827,Robert,Lee,30,356,1,274,438,737-1454
58828,April,Smith,80,177,5,220,418,150-3370
58829,Karen,Smith,40,267,5,108,819,332-1005
58830,Mary,Mccarthy,26,291,5,270,519,520-6859
58831,Jennifer,Cox,22,154,1,385,204,639-5236
58832,Bradley,Chung,43,117,5,402,437,693-1143
58833,Tiffany,Tanner,69,130,1,97,249,852-5031
58834,Michael,Harmon,57,352,5,127,289,610-2946
58835,Amy,Garcia,35,334,5,164,807,423-8324
58836,Curtis,Hoffman,50,129,1,413,416,264-5898
58837,Taylor,Mccullough,74,221,5,361,782,510-9995
58838,Sherri,Bell,75,162,5,88,902,713-4028
58839,Christopher,Mccarty,23,250,3,344,450,272-6474
58840,Brittany,Combs,50,226,4,163,431,915-8722
58841,Thomas,Walker,31,296,4,429,437,437-3424
58842,Michael,Fuller,42,25,5,261,581,285-2782
58843,Jeffrey,Perkins,63,137,1,389,548,255-4954
58844,Melissa,Velasquez,29,235,2,214,250,781-1532
58845,Ashley,Moore,36,357,2,126,437,593-6524
58846,James,Lopez,43,264,2,404,514,472-1972
58847,Christopher,Sanchez,70,374,3,356,204,184-9510
58848,Valerie,Taylor,35,321,4,372,780,926-2504
58849,Daniel,Henderson,75,335,3,346,506,245-6683
58850,Jamie,Williams,35,212,5,162,579,796-9573
58851,Tiffany,Williams,42,279,5,4,613,219-2390
58852,Melissa,Fields,70,36,5,42,581,390-4319
58853,Tamara,Reese,41,125,2,137,782,533-2001
58854,James,Garza,70,116,1,70,705,601-1918
58855,Ashley,Best,23,304,5,268,514,404-8332
58856,Nathaniel,Jones,71,52,5,17,289,719-5546
58857,Mark,Lopez,42,182,1,290,250,359-5378
58858,Aaron,Lee,60,215,1,380,873,311-5244
58859,Emily,Marshall,51,300,3,227,506,142-7537
58860,Stephanie,Thomas,23,206,1,45,647,412-5949
58861,Kristen,Obrien,79,34,5,367,306,708-8346
58862,Matthew,Casey,39,191,5,293,450,801-7282
58863,Johnathan,Alvarez,49,223,1,262,902,115-5539
58864,Nicole,Taylor,36,52,3,307,306,656-4662
58865,Alyssa,Ray,30,374,1,156,236,176-6711
58866,Brandon,Wilkinson,26,128,3,264,367,145-5718
58867,Carrie,Ramos,75,277,4,346,778,937-7857
58868,Patrick,Gonzalez,70,281,1,196,709,973-9795
58869,Shawn,Gillespie,60,105,1,68,431,992-7085
58870,Briana,Erickson,78,182,3,204,587,385-8783
58871,Kaylee,Howell,36,138,2,175,506,414-4175
58872,Melissa,Bowman,78,249,3,379,306,596-8239
58873,Donald,West,64,28,1,113,819,954-9691
58874,Angela,George,45,119,3,197,548,363-8469
58875,Margaret,Koch,66,256,4,143,778,833-7045
58876,Colleen,Hubbard,57,150,1,327,236,854-7443
58877,Brent,Hill,27,207,2,264,506,662-4589
58878,Tracy,Parrish,73,26,2,430,579,932-6929
58879,Kelly,Schaefer,51,148,4,378,204,247-9318
58880,Cheryl,Bowman,25,69,2,396,807,804-3318
58881,Tony,Miller,44,312,5,265,289,321-9400
58882,Jennifer,Vargas,76,349,5,124,365,899-9670
58883,Cynthia,Williams,35,267,4,54,825,594-2300
58884,Tanya,Garcia,43,202,2,245,807,407-6329
58885,Steven,Cervantes,28,75,3,163,579,702-4152
58886,Alyssa,Rogers,37,123,3,358,902,613-6076
58887,Lindsay,Marshall,37,8,2,193,905,767-3609
58888,Joshua,White,25,119,3,286,418,805-8389
58889,Vanessa,Frye,39,122,1,352,604,517-3275
58890,Amanda,Carrillo,37,113,1,301,604,133-6373
58891,Jeremiah,White,52,173,5,337,249,442-3397
58892,Calvin,Montgomery,40,181,4,31,403,684-4011
58893,Jonathan,Franklin,40,39,2,345,873,830-3535
58894,Cindy,Daugherty,20,162,5,304,819,859-6136
58895,Sarah,Jones,31,341,4,152,709,473-5117
58896,Melissa,Robinson,18,160,3,259,367,762-3865
58897,Erika,Mcintosh,70,252,3,135,778,991-2827
58898,John,Meyer,38,289,2,207,343,682-5163
58899,Larry,Dorsey,63,290,2,262,782,572-1909
58900,Wendy,Smith,45,110,1,399,250,162-1122
58901,Michael,Braun,65,257,2,276,514,736-1509
58902,Julia,Zimmerman,51,343,5,50,416,769-7849
58903,Jonathan,Anderson,47,285,2,330,226,289-8451
58904,Brian,Brown,37,111,4,76,367,640-9015
58905,Brian,Bryant,44,207,3,352,647,585-2168
58906,Arthur,Atkins,74,35,5,57,548,738-6851
58907,Timothy,Chase,61,179,4,323,431,919-3615
58908,Barbara,Johnson,59,142,2,104,367,343-2254
58909,Scott,Howard,26,318,2,107,778,103-5274
58910,Robert,Oliver,51,260,2,43,343,823-5176
58911,Justin,Dixon,32,130,2,320,403,282-3837
58912,David,Brandt,57,352,1,335,825,539-2012
58913,Tara,Olson,23,269,3,422,418,898-3094
58914,Erica,King,42,146,5,355,249,804-7121
58915,Danielle,Montgomery,31,138,5,342,639,429-7227
58916,Todd,Fleming,22,226,5,130,709,631-1180
58917,Sandra,Goodwin,61,155,5,22,709,115-2984
58918,Kenneth,Bailey,81,208,5,2,450,590-5614
58919,Kenneth,Cooley,72,64,3,317,807,740-9332
58920,Janet,Rodriguez,58,281,1,8,807,782-6396
58921,Stephen,Austin,57,309,4,147,782,592-7987
58922,Christopher,Hanna,59,309,4,151,514,829-9227
58923,Victor,Simmons,47,115,4,393,548,214-3782
58924,Melissa,Chandler,22,159,4,98,514,423-1250
58925,Amy,Mcmillan,60,187,4,267,548,949-2039
58926,Michael,Ortega,34,146,1,371,709,552-3848
58927,Lindsey,Henderson,27,14,5,140,905,337-3336
58928,Leah,Foley,19,193,3,195,780,509-8527
58929,Donald,Martinez,30,133,3,132,579,399-4036
58930,Jacqueline,Wade,59,102,1,120,782,634-1638
58931,Gregory,Tate,76,322,3,147,343,208-1324
58932,Debbie,Taylor,51,353,3,414,365,696-6868
58933,Christopher,Hooper,70,206,3,118,819,123-6386
58934,Robin,Medina,18,7,3,121,289,246-5365
58935,Michael,Rodriguez,18,369,3,414,780,520-8498
58936,Karen,Thompson,44,231,3,197,289,380-8614
58937,Andre,Wilkerson,50,237,2,421,639,741-2418
58938,David,Rodriguez,78,67,2,44,343,573-7959
58939,Thomas,Woods,34,117,5,61,437,389-7517
58940,Mercedes,Knox,50,176,1,286,579,779-9548
58941,Lawrence,Hernandez,38,221,5,408,250,159-8107
58942,Mackenzie,Reynolds,36,342,4,147,289,548-3423
58943,Shane,Avila,37,171,3,387,587,884-9478
58944,Kenneth,Oliver,51,215,1,279,778,833-4201
58945,Jeffrey,Brown,49,266,1,33,431,813-3431
58946,Henry,Watson,28,225,4,271,613,748-1237
58947,Kenneth,Martinez,24,240,1,179,437,540-3796
58948,Madison,Sanchez,66,207,2,220,778,144-7213
58949,Daniel,Tucker,33,109,1,429,367,985-7074
58950,Lindsay,Cantu,55,149,2,260,236,638-3742
58951,Stephen,Torres,40,188,4,183,579,950-7072
58952,Michael,Ruiz,37,324,1,339,236,328-9229
58953,Tonya,Estrada,36,123,4,102,825,775-4613
58954,Jenny,Moreno,57,167,3,117,613,245-5139
58955,Nicholas,Velez,44,270,1,56,437,650-1059
58956,Kevin,Cooper,18,214,3,356,365,957-7708
58957,Ashlee,Dunn,22,285,3,339,825,545-5729
