buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,area_code,phone_number
32208,Elizabeth,Blackburn,70,15,2,130,902,142-7578
32209,Robert,Campbell,45,293,3,411,250,937-4908
32210,Sean,Newman,77,10,5,393,367,879-7170
32211,Carolyn,Garrett,27,381,5,51,506,463-1464
32212,Shawn,Davis,31,177,3,234,289,323-1437
32213,Paul,Mitchell,30,164,5,406,450,776-7622
32214,Ashley,Gonzalez,60,343,3,71,807,224-4733
32215,Jonathan,Lewis,49,269,1,237,450,415-7402
32216,David,Mooney,67,317,2,191,613,399-3316
32217,Richard,Patrick,60,221,3,389,289,559-9950
32218,Alice,Anderson,20,371,2,260,431,377-9308
32219,Daniel,Compton,57,5,2,117,236,221-5079
32220,Evelyn,Lopez,26,96,1,84,249,405-4556
32221,Linda,Clark,44,205,4,405,431,127-1331
32222,Susan,Solomon,75,373,5,133,450,757-4012
32223,Patricia,Walker,60,135,1,245,416,263-2202
32224,Barbara,Esparza,26,326,3,121,613,817-2729
32225,Christopher,Baker,28,7,3,84,365,412-6199
32226,Timothy,Mccann,66,260,3,218,825,689-4325
32227,Taylor,Colon,80,136,1,335,548,199-3576
32228,Kenneth,Nelson,24,385,2,32,807,429-7802
32229,Lindsay,Knight,19,263,1,236,249,711-2663
32230,Donna,Dudley,69,30,4,272,780,524-2357
32231,Todd,Meyers,77,323,4,329,403,615-4412
32232,Natalie,Bailey,75,375,4,35,226,256-1560
32233,Lori,Evans,41,195,2,132,431,865-3610
32234,Gregory,Ramsey,67,114,5,260,807,406-4614
32235,Shirley,Bell,52,87,3,138,639,770-5274
32236,Shannon,Mercer,27,221,5,272,431,258-5672
32237,William,Wood,31,349,4,317,778,251-5994
32238,Lauren,Morgan,76,101,3,33,418,939-8462
32239,Austin,Andrews,60,184,5,276,519,413-7969
32240,Kristen,Anderson,62,234,4,62,403,643-8337
32241,Angela,Daniels,77,117,2,237,705,481-6699
32242,Paul,Swanson,64,253,4,210,438,845-6669
32243,Tina,Porter,77,165,4,119,819,126-1699
32244,Jonathan,Quinn,41,141,2,135,519,269-3313
32245,Christopher,Larsen,72,38,2,24,613,185-3426
32246,Briana,Flores,47,221,2,206,365,794-6876
32247,Lucas,Coleman,19,75,2,150,437,770-6459
32248,Joseph,Shepard,72,18,5,206,450,557-9039
32249,Barbara,Russell,20,126,5,116,905,550-2323
32250,Shannon,Cooper,78,366,3,283,819,638-5830
32251,Brian,Howe,72,288,3,378,705,991-4005
32252,Ricky,Vazquez,71,191,1,356,825,834-6642
32253,Julie,Gray,41,127,4,184,249,516-6152
32254,Jennifer,Kelly,59,289,5,73,506,122-7232
32255,Kristina,Brooks,34,30,2,168,819,566-9853
32256,Sharon,Adams,18,270,3,22,204,956-3867
32257,Angela,Becker,34,369,3,233,226,283-1727
32258,Judy,Acevedo,42,176,1,168,705,250-1697
32259,Julie,Richmond,19,1,2,37,514,682-2830
32260,David,Long,78,318,3,111,226,940-5529
32261,Ryan,Johnson,46,14,5,385,709,955-5664
32262,Vincent,Lucas,40,143,1,312,825,590-7936
32263,Bradley,Robinson,81,191,2,33,581,695-4145
32264,Katherine,Garcia,20,269,1,45,548,298-5262
32265,Christopher,Powell,27,221,1,374,778,245-2403
32266,Russell,Jarvis,70,216,2,70,204,359-8753
32267,Nathan,Johnson,40,51,3,298,250,211-9556
32268,Corey,Perry,67,140,3,106,873,355-2237
32269,Robert,Patterson,78,376,5,179,365,283-6078
32270,Justin,Dixon,63,329,4,252,236,884-5927
32271,Peter,Wilson,28,380,4,406,226,794-4605
32272,Colleen,Mendoza,59,340,2,258,204,606-3992
32273,Nicole,Miles,73,3,2,49,519,124-5974
32274,Molly,Hunt,25,138,3,374,250,842-2013
32275,Kelsey,Hall,26,110,2,121,431,544-7895
32276,Allison,Fischer,66,289,1,12,867,156-7236
32277,Jennifer,Clark,65,320,3,116,450,393-6964
32278,Jennifer,Smith,46,180,5,398,236,989-4044
32279,Kenneth,Holland,56,185,3,211,289,523-5798
32280,Amy,Carter,35,296,2,329,778,420-8807
32281,Colton,Rodriguez,30,241,4,286,438,201-5176
32282,Renee,Brooks,63,380,1,266,514,541-3863
32283,Tony,Hampton,64,79,5,98,647,659-9112
32284,Lindsey,Mitchell,45,325,1,85,519,374-8698
32285,Charles,Davis,56,204,1,176,579,165-5858
32286,Tina,Bowers,65,316,3,16,519,490-1241
32287,Alexandra,Stephens,49,196,4,43,587,284-8197
32288,Jennifer,Diaz,29,201,5,76,250,477-8189
32289,Taylor,Nelson,66,77,5,108,514,476-3461
32290,Amanda,Austin,68,238,4,142,249,642-6250
32291,Daniel,Young,60,341,1,318,579,476-3543
32292,Leah,Andrade,56,10,1,55,705,642-2793
32293,Calvin,Marshall,22,76,3,91,905,427-6305
32294,Alex,Bryan,78,285,1,334,450,688-2326
32295,Eric,Smith,67,210,2,379,416,418-5384
32296,Martin,Carrillo,31,79,5,91,782,696-7676
32297,Gregory,Smith,55,59,2,68,587,570-5088
32298,Whitney,Freeman,66,281,2,65,782,402-7260
32299,Jeffrey,Pearson,21,202,5,394,902,246-4310
32300,Barbara,Lopez,55,318,1,222,236,689-5421
32301,Matthew,Dudley,25,32,2,21,807,651-5191
32302,Michael,Mendoza,43,179,4,390,782,339-3246
32303,Paul,Martin,18,305,2,308,343,872-5727
32304,Raymond,Gomez,46,226,1,31,204,695-5572
32305,Christopher,Cunningham,37,352,1,296,403,606-9621
32306,James,Davila,56,381,2,98,226,929-3162
32307,Kristina,Morrison,42,343,4,248,647,489-8056
32308,Mark,Johnson,64,60,3,226,873,397-8610
32309,Sarah,Edwards,22,106,1,397,647,614-8339
32310,Allen,Holmes,43,389,4,190,437,120-5305
32311,Joshua,Fleming,24,189,5,86,905,839-7882
32312,Becky,Nelson,78,129,1,19,587,115-7046
32313,Jerry,Baker,70,171,3,82,403,417-2733
32314,Brittany,Vazquez,75,46,3,333,343,570-7112
32315,Anne,Gomez,74,380,2,340,807,255-9538
32316,Emily,Mayo,25,132,4,209,867,867-1870
32317,Kevin,Richardson,34,59,3,318,819,635-5541
32318,Angela,Jackson,43,271,2,307,306,684-4513
32319,Andrew,Ferguson,50,173,5,288,825,665-1037
32320,Christine,Chavez,80,192,5,116,825,698-1089
32321,Dylan,Williams,22,245,1,157,236,699-9668
32322,Latoya,Johnson,19,130,3,373,289,427-9969
32323,Julie,Tate,51,12,5,74,306,400-4924
32324,Beth,Hendricks,79,145,1,392,418,947-9033
32325,Taylor,Yu,50,199,2,88,418,390-6080
32326,Christina,Pham,45,93,3,145,519,426-5736
32327,Laura,Howard,44,303,4,77,289,483-6630
32328,Kurt,Harris,27,157,5,346,647,393-2757
32329,Alice,Rodriguez,22,23,2,267,902,131-3124
32330,Ryan,Garcia,27,290,5,262,639,263-9562
32331,Louis,Norton,67,118,3,7,873,358-5360
32332,William,Munoz,75,10,4,189,873,740-8219
32333,Jennifer,Green,76,383,5,124,902,129-6074
32334,Laurie,Johnson,51,192,4,68,587,174-1810
32335,Thomas,Lewis,30,167,5,277,514,561-9877
32336,Johnny,Beard,29,237,2,400,306,164-8507
32337,Angela,Zamora,71,161,3,418,289,707-3626
32338,Cassandra,Harris,50,103,5,266,250,284-3926
32339,Stephanie,Powell,19,33,2,355,343,744-8891
32340,Kevin,Kelley,36,221,4,340,418,184-3337
32341,Robert,Travis,33,292,2,138,514,601-7736
32342,David,Singh,77,278,1,213,367,424-5775
32343,Linda,White,63,279,5,69,306,996-3233
32344,Daniel,Ballard,42,6,3,266,236,740-6472
32345,Heather,Abbott,81,394,4,313,438,751-4016
32346,Jennifer,Vaughn,29,181,5,83,807,249-5061
32347,Andrew,Wilson,50,118,3,100,343,624-1566
32348,Mary,Carlson,50,207,5,419,825,102-3602
32349,David,Proctor,52,252,2,197,306,403-9295
32350,Christopher,Richards,68,200,4,70,249,908-2998
32351,Maria,Long,51,344,5,169,249,137-8184
32352,Shelly,Patrick,54,1,1,73,604,936-9489
32353,Jeremiah,Brown,81,327,1,332,226,390-4278
32354,Nicole,Hester,46,84,1,407,289,781-9768
32355,Tracey,Knight,70,164,5,235,778,484-9905
32356,Monique,Alvarado,70,338,4,102,825,802-2412
32357,Crystal,Johnson,59,231,1,33,548,197-9813
32358,Tina,Taylor,47,211,5,227,873,545-9391
32359,Matthew,Bailey,65,289,1,183,905,525-4147
32360,Brianna,Smith,45,197,5,357,782,476-7368
32361,Danny,Gutierrez,20,97,4,431,226,112-9224
32362,Nathaniel,Jenkins,27,108,2,30,519,729-8816
32363,Donna,Jackson,36,345,4,112,709,291-8505
32364,Alexander,Merritt,72,200,4,319,579,678-5237
32365,Lisa,Thompson,41,268,4,121,581,853-1644
32366,Justin,White,34,2,2,353,343,143-9904
32367,Jennifer,Hamilton,60,242,2,195,807,898-3658
32368,Charlotte,Mckenzie,68,351,3,347,604,935-7868
32369,Rose,Santiago,71,141,5,3,613,828-2843
32370,William,Herrera,64,171,5,12,289,879-9587
32371,Janice,King,69,148,5,319,249,269-8218
32372,Leah,Kelly,41,122,5,61,807,626-7589
32373,Diana,Frost,64,168,4,48,639,430-4085
32374,Troy,Davis,35,331,2,355,905,765-1675
32375,Grant,Odonnell,25,394,5,227,778,501-2192
32376,John,Smith,31,234,2,402,581,755-8882
32377,Rick,Ochoa,50,206,3,16,365,272-5488
32378,Christina,Gates,21,96,2,272,450,227-8626
32379,Raymond,Gibson,21,329,1,238,647,901-3012
32380,Claudia,Davis,32,111,2,223,365,127-5259
32381,Dawn,Ramirez,59,100,3,180,867,539-3075
32382,Terri,Nicholson,21,377,3,163,416,522-9938
32383,Melissa,Ramsey,34,307,4,360,782,405-9339
32384,Taylor,Young,58,271,3,50,819,632-4102
32385,Cindy,Brown,63,167,1,11,506,640-2259
32386,John,Vaughn,21,25,5,97,365,140-3995
32387,Robert,Bautista,62,323,5,168,438,318-3756
32388,Caitlin,Allen,33,87,2,92,647,513-8040
32389,James,Mills,69,293,1,250,514,589-4066
32390,Whitney,Swanson,62,336,3,408,647,653-6545
32391,James,Martinez,29,132,3,34,506,829-5000
32392,Wanda,Payne,63,240,5,35,514,350-7574
32393,Kristin,Stewart,61,87,3,23,365,933-4800
32394,Craig,Howard,70,209,1,316,780,348-4112
32395,Steven,Price,69,91,4,286,613,496-6108
32396,Robert,Alexander,72,384,3,81,709,581-1297
32397,Victoria,Sanders,59,166,3,106,250,929-8763
32398,Emily,Mendez,36,244,2,400,204,509-8332
32399,Charles,Gallagher,24,42,2,376,780,930-8519
32400,Renee,Erickson,40,125,4,323,873,407-3420
32401,Jessica,Kim,48,325,1,415,289,162-2030
32402,Cynthia,Combs,70,266,1,245,819,883-1851
32403,Ariana,Lamb,39,335,2,76,782,834-9684
32404,John,Schmidt,44,177,4,245,639,573-5437
32405,Abigail,Keller,49,318,1,306,807,227-4792
32406,Kelly,Mitchell,55,111,1,399,579,223-6066
32407,Benjamin,Chase,44,330,3,254,819,224-5913
32408,Whitney,Gardner,24,249,4,141,343,970-9512
32409,Lauren,Griffin,67,159,1,374,403,532-2259
32410,John,Perry,22,384,4,199,825,877-9073
32411,Kristen,Miller,53,14,4,198,902,180-2689
32412,Joshua,Morris,47,221,4,141,403,497-6950
32413,David,Wilkinson,27,61,5,409,647,313-3130
32414,William,Rodriguez,39,304,3,430,343,145-3872
32415,Sarah,Lee,25,209,3,375,289,716-3421
32416,Jennifer,Sanders,19,317,4,17,709,145-5947
32417,Paul,Alvarez,72,46,1,184,403,168-8202
32418,Cheryl,Marquez,54,38,4,384,867,136-5184
32419,Stacy,Gilbert,45,331,4,8,902,177-8840
32420,Teresa,Diaz,28,195,4,25,519,310-9164
32421,Jennifer,Ray,53,284,2,106,289,390-5876
32422,Dalton,Pacheco,78,72,3,265,450,737-4432
32423,Brian,Douglas,23,259,5,179,579,147-2990
32424,Thomas,Walker,42,86,2,331,548,158-5382
32425,Robert,Williamson,47,357,4,47,587,737-9130
32426,Michelle,Gonzalez,35,47,1,136,506,548-7596
32427,Linda,Crawford,67,170,4,17,403,138-3298
32428,Ryan,Wagner,35,6,5,128,450,141-1053
32429,Nicholas,Evans,21,388,2,167,709,540-8488
32430,Alexandria,Miller,58,88,2,249,647,988-2840
32431,Sergio,Rodriguez,72,334,1,366,709,626-3143
32432,Kimberly,Porter,70,197,3,233,416,699-6334
32433,Brandi,Jones,27,186,1,66,604,241-7091
32434,Thomas,Lee,36,176,1,31,778,777-2951
32435,David,Mccoy,72,258,3,431,249,311-1821
32436,Theresa,Johnson,81,183,3,353,306,780-6196
32437,James,Wright,45,164,4,303,236,144-5410
32438,Anthony,Price,49,382,4,39,819,239-2248
32439,Andrew,Mcgee,68,254,1,270,226,670-5963
32440,Kevin,Johnson,69,204,4,67,782,790-5630
32441,Joshua,Jackson,68,285,4,120,365,905-5072
32442,Gloria,Mendoza,43,118,1,413,416,855-5263
32443,Christine,Swanson,51,222,2,207,343,580-6215
32444,Brian,Scott,39,168,3,13,819,283-4861
32445,Gary,Freeman,55,26,5,37,825,579-3802
32446,Amanda,Valencia,57,145,3,167,506,181-1057
32447,Stacy,Fletcher,76,179,3,253,604,110-1747
32448,Dana,Thompson,19,46,1,312,873,146-4018
32449,Meredith,Morris,22,376,2,427,867,567-2198
32450,Robert,Pace,35,146,2,132,613,238-4134
32451,John,Murray,56,205,2,210,367,886-7848
32452,Sheena,Dixon,34,220,3,184,819,245-6345
32453,Spencer,Johnson,52,135,1,3,289,860-4394
32454,Daniel,Rogers,38,48,4,385,514,533-4545
32455,Chelsea,Carroll,36,313,2,28,587,986-5517
32456,Matthew,Calderon,73,199,5,135,782,119-7592
32457,David,Atkins,49,372,5,79,825,774-6647
32458,Cheryl,Peterson,47,393,1,157,705,618-5610
32459,Donald,Miller,59,246,4,405,306,1000-3404
32460,Zachary,Ross,35,89,5,37,250,407-2840
32461,Sheila,Lopez,34,205,5,311,647,599-3054
32462,Tina,Carter,27,26,3,31,367,967-5781
32463,Cynthia,Valentine,50,280,5,11,579,604-4741
32464,Ashley,Sutton,25,54,2,112,825,883-5227
32465,Mary,Zimmerman,41,151,2,257,902,635-9063
32466,Bryan,Munoz,18,244,3,132,807,397-5379
32467,Daniel,Warren,37,108,2,212,289,872-2555
32468,Justin,Morris,44,51,5,374,519,894-8290
32469,Dakota,Rivers,69,19,1,308,250,783-2886
32470,Brian,Butler,56,207,1,234,579,249-2157
32471,Jacob,Gates,76,1,1,387,873,629-7322
32472,Kayla,Mcknight,32,15,2,108,581,540-8127
32473,Michael,Johnson,63,55,1,384,249,637-9668
32474,Michelle,Freeman,73,340,4,161,780,910-3386
32475,Daniel,James,42,210,1,1,825,332-5533
32476,Robin,Ramirez,30,89,1,387,873,957-7629
32477,Brittany,Smith,36,85,2,272,438,140-3364
32478,Jeffrey,Nguyen,57,231,1,430,709,632-1140
32479,Sarah,Mullen,37,100,2,142,780,995-8210
32480,Jeffrey,Henry,49,63,1,181,506,559-8132
32481,Ethan,Moore,79,131,5,116,236,375-8775
32482,Mary,Tapia,35,286,4,206,807,586-4005
32483,Julia,Green,69,362,3,418,249,923-6831
32484,Andrew,Berger,24,176,2,346,306,849-4774
32485,Kimberly,Parker,38,233,1,415,581,859-8359
32486,Kelsey,Blair,79,287,5,232,249,164-5821
32487,Jason,Rose,76,314,5,225,437,166-8207
32488,Derrick,Anthony,34,8,5,270,306,585-1942
32489,David,West,56,338,2,6,548,270-1634
32490,Matthew,Klein,75,64,1,375,905,150-9314
32491,Stacy,Cox,66,71,2,394,438,810-7962
32492,Steve,Foster,26,330,4,99,581,956-2650
32493,Grant,Lopez,64,11,3,85,250,910-4291
32494,Noah,Dougherty,18,116,2,241,226,597-6544
32495,Toni,Evans,60,344,3,86,367,441-4234
32496,Craig,Robbins,68,52,4,17,416,515-1767
32497,Lisa,Burnett,41,393,5,84,365,413-9464
32498,Shane,Shaw,34,195,2,271,416,767-7815
32499,Pamela,Perez,50,110,5,425,613,166-2217
32500,Kathleen,Williams,61,10,5,83,867,740-3832
32501,Sydney,Thompson,42,389,2,133,613,243-1759
32502,Karen,Kelley,61,55,2,120,825,859-2491
32503,Alexis,Cook,62,140,4,213,236,811-4067
32504,Jacob,Sanchez,58,332,4,102,367,332-2443
32505,Jennifer,Ellis,59,22,2,102,778,330-8743
32506,James,Howard,43,142,5,8,506,357-4023
32507,Melanie,Smith,28,304,4,127,604,762-8680
32508,Miranda,Vaughn,33,95,5,385,519,458-2715
32509,Laurie,Flynn,76,370,3,238,639,930-6324
32510,Richard,Robinson,35,255,2,327,450,110-4021
32511,Kelly,Simmons,40,67,2,415,236,451-7083
32512,Ian,Hernandez,46,49,3,377,639,789-2876
32513,Kara,Martin,74,186,3,172,418,264-3764
32514,Amber,Hays,43,299,1,70,709,685-3937
32515,Yvonne,Arnold,18,51,4,392,367,409-5608
32516,Robert,Nicholson,52,356,5,65,418,398-5268
32517,Evelyn,Pennington,18,93,1,149,249,267-3195
32518,Stephen,Robinson,35,68,1,273,639,126-6231
32519,Cody,Erickson,79,311,3,222,403,807-3260
32520,Richard,Bridges,76,184,4,179,437,318-6992
32521,Kathleen,Johnson,73,19,3,40,226,940-1410
32522,Sharon,Shepherd,62,339,1,338,236,810-1330
32523,Stacey,Fry,77,153,1,358,613,530-5404
32524,Donna,Williamson,65,98,2,350,613,146-2277
32525,Travis,Cox,62,38,1,348,249,799-8939
32526,Jack,Martinez,28,184,2,208,579,812-3335
32527,Sarah,Cox,73,29,3,78,819,771-7829
32528,Steven,Washington,27,204,5,242,416,686-2747
32529,Jeffery,Rose,49,28,1,397,506,157-8291
32530,Christine,Miles,19,335,1,212,289,892-6571
32531,James,Murphy,32,248,4,254,450,295-3253
32532,Vanessa,Martin,20,310,2,144,289,719-8934
32533,Brandi,Williams,48,252,5,162,819,116-5714
32534,Jennifer,Pierce,75,189,3,50,204,267-1191
32535,Michelle,Davis,25,392,3,308,416,207-3612
32536,Mitchell,Hoffman,61,198,3,215,289,478-5866
32537,Amber,Jones,68,144,1,26,226,906-6674
32538,Joel,Johnson,26,322,5,50,587,223-9374
32539,Michael,Knapp,33,247,1,376,902,570-2707
32540,Carol,Adams,55,273,3,11,548,604-6332
32541,Nancy,Stark,39,341,5,130,514,506-6189
32542,Benjamin,Bates,47,99,1,319,873,526-8158
32543,Brittany,Hodges,56,133,3,102,506,996-5633
32544,Julia,Reyes,39,377,3,335,782,725-2672
32545,Megan,Short,51,344,3,364,437,696-4517
32546,Keith,Sanchez,55,87,2,419,289,795-9007
32547,Thomas,Sandoval,51,289,5,388,548,198-4080
32548,James,Jennings,53,278,2,361,450,588-1723
32549,Lorraine,Moses,18,96,1,6,604,950-6046
32550,Evelyn,Perez,66,213,4,304,905,489-4104
32551,Parker,Baker,29,319,3,173,905,493-1947
32552,Nicole,Meyer,50,1,5,334,647,712-8315
32553,Curtis,Anderson,22,273,5,160,581,211-5758
32554,Mark,Shields,26,388,2,234,289,362-4634
32555,Susan,Payne,60,138,1,73,367,267-5965
32556,Sara,Lopez,31,15,1,145,807,704-8543
32557,Candice,Barnes,40,23,2,96,867,652-5800
32558,Jeffrey,Manning,56,357,5,135,416,235-8676
32559,Amanda,Cooper,30,336,1,370,438,171-9123
32560,Todd,Fox,38,182,2,351,450,472-7553
32561,Angela,Owens,61,27,3,171,579,305-1021
32562,Jason,Barrett,62,127,5,355,249,633-3075
32563,Jay,Bowman,23,257,3,383,450,600-5863
32564,Angel,Brown,74,292,4,356,250,787-3071
32565,Linda,Smith,79,273,5,117,418,616-8182
32566,Paul,Gordon,55,13,5,125,289,945-1238
32567,Susan,Golden,51,314,4,15,548,148-3731
32568,Todd,Adkins,78,282,3,426,365,576-3918
32569,Sandra,Cooper,25,80,1,162,873,990-6602
32570,Lisa,Salazar,33,273,3,41,778,350-5792
32571,Brianna,Riley,25,259,3,296,438,778-8625
32572,Mary,Flores,41,364,5,139,780,686-4932
32573,Laura,Bush,63,240,5,53,587,708-2661
32574,Robert,Shannon,52,25,1,364,867,298-8716
32575,Shawn,Frazier,36,44,3,259,639,586-6849
32576,Joshua,Reeves,78,82,5,287,416,774-2652
32577,Marissa,Lee,40,106,1,341,367,318-7150
32578,Keith,Hunter,33,41,2,385,782,395-5577
32579,Amber,Dickerson,71,282,2,42,780,194-1811
32580,Jessica,Foster,60,185,4,429,778,511-5563
32581,Jason,Garcia,69,248,4,315,807,538-6051
32582,Scott,Armstrong,62,63,2,110,236,299-5663
32583,Madeline,Garcia,48,305,1,401,902,253-7396
32584,Jeanette,Haynes,44,36,3,280,236,878-7176
32585,Javier,Munoz,35,144,4,253,204,895-7848
32586,James,Williams,27,180,4,316,236,872-8972
32587,Monica,Smith,59,194,2,215,236,794-6516
32588,Joseph,Barton,57,250,1,278,825,661-5191
32589,Michael,Powell,62,378,2,180,437,573-6597
32590,Bobby,Lloyd,21,153,5,238,581,820-7314
32591,Martin,Payne,26,301,4,200,450,929-1896
32592,Kathy,Pierce,33,366,1,184,647,989-3621
32593,Jamie,Walker,29,214,3,129,450,266-2833
32594,Darryl,Craig,54,183,5,144,647,732-8026
32595,Jesse,Erickson,59,94,3,377,639,409-3986
32596,Margaret,Weiss,24,320,4,98,613,862-5823
32597,Sara,Taylor,55,137,3,431,548,153-9498
32598,Beth,Garcia,28,180,4,145,226,246-7732
32599,Lisa,Evans,60,245,4,193,780,182-6286
32600,Stephen,Kim,25,155,5,148,438,943-6991
32601,Justin,Green,43,164,1,208,548,948-7052
32602,Mckenzie,Rodriguez,72,88,4,198,365,639-6155
32603,Stephanie,Lloyd,75,119,3,341,289,973-9942
32604,Alice,Terry,34,239,4,147,450,863-5013
32605,Danielle,Ball,18,383,4,194,709,834-2771
32606,Ryan,Thompson,66,79,1,295,873,793-2626
32607,Jennifer,Mcdonald,67,392,5,413,367,255-2950
32608,Alejandro,Wise,57,151,1,257,236,533-5672
32609,David,Ramirez,74,276,3,125,581,136-1773
32610,Katherine,Collins,69,168,4,243,705,918-7535
32611,Jonathan,Castro,39,253,4,239,548,408-7573
32612,Rebecca,Wright,81,207,3,213,778,136-7257
32613,Benjamin,Fisher,33,150,4,177,367,477-4131
32614,Michael,Bradford,36,230,5,112,450,203-1765
32615,Misty,Carroll,60,92,3,102,249,496-6028
32616,Denise,Robinson,36,19,2,161,587,625-1603
32617,Meghan,Kelly,45,56,2,183,647,424-8439
32618,Christina,Brandt,75,284,4,7,450,904-1524
32619,Kristina,Black,24,20,4,249,450,321-6083
32620,Leah,Green,62,271,2,294,873,563-7431
32621,Christie,Fritz,59,257,2,94,438,119-8928
32622,Rachel,Cox,71,20,3,127,403,327-1227
32623,Debra,Mcfarland,49,341,3,61,418,846-8957
32624,Denise,Alexander,54,48,1,267,705,395-2441
32625,Willie,Schmidt,58,46,4,261,226,651-5310
32626,Katherine,Curtis,33,156,1,130,514,866-7132
32627,Caitlin,Turner,64,300,5,307,249,520-9079
32628,Sarah,Stevens,23,169,4,151,604,559-3715
32629,Todd,Wilson,50,253,1,189,431,236-8407
32630,Lisa,Alexander,32,235,3,317,519,406-8826
32631,Stephanie,Wilson,51,147,3,116,226,700-9188
32632,Jacqueline,Walker,24,114,1,318,343,774-6342
32633,Curtis,West,81,76,5,37,782,489-9107
32634,Michael,Sanchez,44,97,2,346,506,379-5609
32635,Joel,Mccarthy,64,268,5,114,867,939-1127
32636,Danielle,Phillips,26,127,4,173,902,794-7391
32637,Jessica,Johnson,79,298,2,184,416,244-1682
32638,Kimberly,Garcia,62,329,3,390,438,508-7388
32639,Joan,Ryan,80,210,3,268,437,313-3136
32640,Nathan,Mcintosh,28,266,4,240,709,315-1334
32641,Sara,Barber,20,281,2,306,403,253-4041
32642,Megan,Hogan,71,280,2,266,780,929-5005
32643,Gary,Anderson,27,272,3,197,289,951-3832
32644,Billy,Townsend,68,138,2,268,581,882-2683
32645,Debbie,Jackson,74,155,1,403,782,360-9777
32646,Megan,Ibarra,39,109,5,164,807,976-2114
32647,Walter,Gray,35,288,5,256,418,229-9028
32648,Dawn,Frey,33,323,3,159,825,504-5461
32649,Connie,Scott,35,63,5,47,506,617-3113
32650,Gabriel,Leblanc,71,168,1,260,226,495-8769
32651,Dylan,Collins,64,237,2,197,647,853-3254
32652,Melissa,Phillips,71,72,1,252,250,882-8796
32653,Allison,Jenkins,81,327,5,381,506,178-2489
32654,Stephen,Larson,35,49,1,398,437,138-2632
32655,Robert,Hodge,66,18,1,50,438,585-1085
32656,Brenda,Mcbride,44,260,1,378,613,836-7551
32657,Jennifer,Ramirez,54,113,3,200,506,198-8788
32658,Christopher,Cruz,52,99,5,94,438,688-1602
32659,Evelyn,Soto,43,232,1,246,780,436-9737
32660,Kimberly,Smith,72,38,5,368,519,954-1365
32661,Andrea,Davenport,24,235,2,11,581,671-2132
32662,Regina,Williams,47,112,4,243,249,995-3228
32663,Gina,Bass,58,333,4,243,204,712-5782
32664,Dawn,Parker,32,151,4,389,343,285-6981
32665,Ryan,Turner,29,79,2,328,431,869-3231
32666,Zachary,Roberts,46,7,4,216,587,131-6480
32667,Linda,Huang,79,253,3,402,306,526-5492
32668,Julie,Jackson,69,213,3,201,867,143-9474
32669,Lisa,Leonard,36,126,2,314,204,819-7725
32670,Carlos,Mcdonald,64,374,4,302,289,886-2453
32671,Sarah,Goodman,65,89,4,52,902,960-4913
32672,Mathew,Beck,80,363,5,39,647,546-7772
32673,Jeremy,Cox,30,233,4,170,780,542-8647
32674,Andrew,Gordon,56,59,2,233,437,733-3501
32675,William,Hanson,54,165,2,219,587,710-2871
32676,Erin,Vazquez,32,153,1,49,306,281-5854
32677,Justin,Wilson,55,273,2,340,250,397-7160
32678,Harold,Harvey,48,345,5,50,343,454-7379
32679,Elizabeth,Gibson,52,284,4,81,365,948-8302
32680,Elizabeth,Robbins,18,264,3,232,905,232-2876
32681,Brittney,Rasmussen,25,329,4,61,548,549-8994
32682,Brenda,Jennings,51,149,1,148,807,639-7124
